Year,Rk,Pk,Tm,Round 1 Player,Round 1 College,Yrs,Totals G,Totals MP,Totals PTS,Totals TRB,Totals AST,Shooting FG%,Shooting 3P%,Shooting FT%,Per Game MP,Per Game PTS,Per Game TRB,Per Game AST,Advanced WS,Advanced WS/48,Advanced BPM,Advanced VORP
2011,36,36,NJN,Jordan Williams\willijo03,University of Maryland,1,43,635,197,156,11,0.507,,0.652,14.8,4.6,3.6,0.3,1.3,0.101,-3.1,-0.2
2011,37,37,LAC,Trey Thompkins\thomptr02,University of Georgia,1,24,119,57,24,3,0.393,0.308,0.714,5,2.4,1,0.1,0,0.004,-8.9,-0.2
2011,38,38,HOU,Chandler Parsons\parsoch01,University of Florida,6,374,12005,5086,1805,1086,0.466,0.373,0.711,32.1,13.6,4.8,2.9,28,0.112,2,12.1
2011,39,39,CHA,Jeremy Tyler\tylerje01,,3,104,1034,373,269,25,0.45,0,0.557,9.9,3.6,2.6,0.2,0.3,0.014,-6.6,-1.2
2011,40,40,MIL,Jon Leuer\leuerjo01,University of Wisconsin,6,328,5407,2196,1297,282,0.479,0.338,0.765,16.5,6.7,4,0.9,12.2,0.108,-1.1,1.2
2011,41,41,LAL,Darius Morris\morrida01,University of Michigan,4,132,1464,430,126,189,0.384,0.322,0.63,11.1,3.3,1,1.4,-0.3,-0.01,-5.6,-1.3
2011,42,42,IND,Davis Bertans\bertada01,,1,67,808,303,99,46,0.44,0.399,0.824,12.1,4.5,1.5,0.7,2.3,0.135,1.7,0.8
2011,43,43,CHI,Malcolm Lee\leema01,University of California Los Angeles,3,36,534,140,65,51,0.382,0.294,0.703,14.8,3.9,1.8,1.4,0.4,0.04,-2,0
2011,44,44,GSW,Charles Jenkins\jenkich01,Hofstra University,2,110,1334,408,100,214,0.434,0.182,0.754,12.1,3.7,0.9,1.9,0.5,0.017,-5.9,-1.3
2011,45,45,NOH,Josh Harrellson\harrejo01,University of Kentucky,3,75,888,265,227,26,0.438,0.347,0.629,11.8,3.5,3,0.3,2.1,0.116,-0.7,0.3
2011,46,46,LAL,Andrew Goudelock\goudean01,College of Charleston,3,49,475,197,34,24,0.393,0.345,0.875,9.7,4,0.7,0.5,0,0.003,-6.5,-0.5
2011,47,47,LAC,Travis Leslie\leslitr01,University of Georgia,1,10,45,14,9,5,0.357,,0.444,4.5,1.4,0.9,0.5,0.1,0.06,-0.2,0
2011,48,48,ATL,Keith Benson\bensoke02,Oakland University,1,3,9,0,3,0,0,,,3,0,1,0,0,-0.005,-10.4,0
2011,49,49,MEM,Josh Selby\selbyjo01,University of Kansas,2,38,296,83,20,34,0.33,0.143,0.72,7.8,2.2,0.5,0.9,-0.7,-0.113,-10.1,-0.6
2011,50,50,PHI,Lavoy Allen\allenla01,Temple University,6,388,6905,1847,1844,384,0.471,0.133,0.682,17.8,4.8,4.8,1,13.8,0.096,-1.2,1.3
2011,51,51,POR,Jon Diebler\diebljo01,Ohio State University,,,,,,,,,,,,,,,,,
2011,52,52,DET,Vernon Macklin\macklve01,University of Florida,1,23,135,46,34,5,0.543,,0.571,5.9,2,1.5,0.2,0.5,0.161,-0.6,0
2011,53,53,ORL,DeAndre Liggins\liggide01,University of Kentucky,4,119,1183,245,177,74,0.414,0.348,0.558,9.9,2.1,1.5,0.6,1.1,0.044,-1.8,0.1
2011,54,54,CLE,Milan Macvan\macvami01,,,,,,,,,,,,,,,,,,
2011,55,55,BOS,E'Twaun Moore\mooreet01,Purdue University,6,380,7106,2489,667,648,0.435,0.369,0.749,18.7,6.6,1.8,1.7,7.5,0.051,-2.2,-0.4
2011,56,56,LAL,Chukwudiebere Maduabum\maduach01,,,,,,,,,,,,,,,,,,
2011,57,57,DAL,Targuy Ngombo,,,,,,,,,,,,,,,,,,
2011,58,58,LAL,Ater Majok\majokat01,,,,,,,,,,,,,,,,,,
2011,59,59,SAS,Adam Hanga\hangaad01,,,,,,,,,,,,,,,,,,
2011,60,60,SAC,Isaiah Thomas\thomais02,University of Washington,6,441,13214,8437,1140,2278,0.443,0.367,0.876,30,19.1,2.6,5.2,45.4,0.165,2.5,14.9
2010,1,1,WAS,John Wall\walljo01,University of Kentucky,7,500,18031,9419,2217,4610,0.433,0.321,0.791,36.1,18.8,4.4,9.2,40.4,0.108,2.5,20.3
2010,2,2,PHI,Evan Turner\turneev01,Ohio State University,7,534,15048,5619,2668,1968,0.431,0.298,0.782,28.2,10.5,5,3.7,15.9,0.051,-2,-0.1
2010,3,3,NJN,Derrick Favors\favorde01,Georgia Institute of Technology,7,479,12348,5479,3435,510,0.51,0.154,0.664,25.8,11.4,7.2,1.1,33.5,0.13,0.8,8.7
2010,4,4,MIN,Wesley Johnson\johnswe01,Syracuse University,7,497,11452,3704,1636,561,0.406,0.337,0.743,23,7.5,3.3,1.1,9,0.038,-1.2,2.3
2010,5,5,SAC,DeMarcus Cousins\couside01,University of Kentucky,7,487,15570,10308,5270,1468,0.459,0.33,0.736,32,21.2,10.8,3,36.9,0.114,2.6,18.1
